page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
18430296,Jean Gamans,,,,3897,Fewer than 30 watchers,,1,16,20,2,2,9
23625423,Březina (Jičín District),,,,3155,Fewer than 30 watchers,,1,10,28,0,0,8
27942549,Joe Klinger,,,,2077,Fewer than 30 watchers,,0,4,24,0,0,3
45313592,Ogé Beauvoir,,,,3067,Fewer than 30 watchers,,1,34,23,0,0,2
29435911,Krok Fjord,,,,693,Fewer than 30 watchers,,0,7,19,0,0,3
23388566,Alyaksandr Hawrushka,,,,2500,Fewer than 30 watchers,,3,13,64,0,0,5
32465994,2004–05 Asia League Ice Hockey season,,,,2312,Fewer than 30 watchers,,1,17,14,0,0,
35857697,Bellechasse (Lower Canada),,,,1245,Fewer than 30 watchers,,0,14,2,0,0,3
15792720,Saint-Georges-sur-Arnon,,,,2158,Fewer than 30 watchers,,0,10,49,0,0,10
694788,Leftfoot,,,,1090,Fewer than 30 watchers,,0,12,25,0,0,2
38837200,Chinga su Corazon,,,,2760,Fewer than 30 watchers,,1,21,17,0,0,6
50226798,Instituto Oxford,,,,808,Fewer than 30 watchers,,0,13,6,0,0,4
35421545,Genga River,,,,490,Fewer than 30 watchers,,0,27,6,0,0,2
13036717,Mules and Mortgages,,,,1446,Fewer than 30 watchers,,0,13,24,0,0,5
15738937,Séailles,,,,1420,Fewer than 30 watchers,,1,33,44,0,0,9
23335011,The Mumbai Xpress,,,,226,Fewer than 30 watchers,,0,15,39,0,0,3
11517276,Crucial FM,,,,521,Fewer than 30 watchers,,0,21,7,0,0,5
37554748,Psychedelic Desert,,,,1580,Fewer than 30 watchers,,0,16,8,0,0,7
26001024,Sohaila Sharifi,,,,1577,Fewer than 30 watchers,,0,23,28,0,0,5
16846189,"Parenting, Inc.",,,,2781,Fewer than 30 watchers,,0,25,40,1,1,6
20581722,Stoner Lake,,,,2113,Fewer than 30 watchers,,0,28,23,0,0,4
20988789,"Zawady, Kalisz County",,,,1356,Fewer than 30 watchers,,0,10,10,0,0,6
19001842,"Leliwa, Łódź Voivodeship",,,,1551,Fewer than 30 watchers,,1,12,9,0,0,5
25240526,Jules Marion,,,,3543,Fewer than 30 watchers,,3,19,74,0,0,4
14469068,The Afternoon Shift,,,,982,Fewer than 30 watchers,,0,13,15,0,0,
43577267,Karl Alexander Wilhelm von Treskow,,,,1499,Fewer than 30 watchers,,0,22,7,0,0,3
42452396,2014 Pacific Rim Gymnastics Championships – Rhythmic Gymnastics,,,,31735,Fewer than 30 watchers,,1,13,25,0,0,
25930955,Vriesea incurva,,,,2068,Fewer than 30 watchers,,3,11,12,0,0,6
29733686,Linder Peak,,,,925,Fewer than 30 watchers,,0,9,16,0,0,3
0,Ab Naruiyeh,,,,0,Fewer than 30 watchers,,0,0,,,,
49329683,Otávio Bulgarelli,,,,1880,Fewer than 30 watchers,,0,20,11,0,0,4
24606319,Park Chang-kyu,,,,1739,Fewer than 30 watchers,,2,10,27,0,0,2
0,Yewale,,,,0,Fewer than 30 watchers,,0,0,,,,
44144126,Mathias J. Berres,,,,1730,Fewer than 30 watchers,,0,9,11,0,0,2
28426488,Agraura,,,,505,Fewer than 30 watchers,,0,17,13,0,0,5
10141278,Ray E. Heady,,,,1458,Fewer than 30 watchers,,1,14,29,0,0,
36288440,New Brunswick Route 460,,,,2317,Fewer than 30 watchers,,0,4,9,0,0,10
746519,Rainer Hertrich,,,,4113,Fewer than 30 watchers,,0,8,52,0,0,8
47357658,Yoav Bear,,,,2374,Fewer than 30 watchers,,0,6,11,0,0,4
18019529,Tsuruhara Station,,,,3049,Fewer than 30 watchers,,0,10,23,0,0,12
7933211,Christophe Justel,,,,1155,Fewer than 30 watchers,,2,10,23,0,0,17
23337912,Sweden national football team 1997,,,,65,Fewer than 30 watchers,,0,3,23,0,0,
9172952,Battle of Najaf,,,,369,Fewer than 30 watchers,,2,9,9,0,0,
19090301,Mahadevpuri,,,,4760,Fewer than 30 watchers,,0,16,24,0,0,3
19100743,1971 South American Open (tennis),,,,2890,Fewer than 30 watchers,,2,8,38,0,0,
33461717,Vezičevo,,,,2940,Fewer than 30 watchers,,1,8,20,0,0,7
27098319,Dermomurex kaicherae,,,,2009,Fewer than 30 watchers,,0,10,19,0,0,8
43194888,Geostachys,,,,3152,Fewer than 30 watchers,,1,23,10,0,0,3
33461628,Dragodol,,,,3207,Fewer than 30 watchers,,0,18,19,0,0,8
35829049,Charaphloeus,,,,2154,Fewer than 30 watchers,,0,5,7,0,0,5
26201476,Íris Guðmundsdóttir,,,,1351,Fewer than 30 watchers,,2,13,30,0,0,6
34362013,Sean O'Mahony (Gaelic footballer),,,,5126,Fewer than 30 watchers,,2,24,27,0,0,9
28286210,Pascale Grand,,,,2558,Fewer than 30 watchers,,0,21,21,0,0,4
35628102,Sam Nunis,,,,3440,Fewer than 30 watchers,,0,11,14,0,0,2
21204708,Rydzynka,,,,1538,Fewer than 30 watchers,,0,3,11,0,0,7
47492624,Phanda Khurd,,,,3908,Fewer than 30 watchers,,0,14,10,0,0,6
0,Suleyman Abdullin,,,,0,Fewer than 30 watchers,,0,0,,,,
6820199,Encounters (anthology),,,,2145,Fewer than 30 watchers,,0,4,22,0,0,
21407076,Pokręt,,,,1844,Fewer than 30 watchers,,1,3,9,0,0,7
27056128,Didianema pauli,,,,1432,Fewer than 30 watchers,,0,0,22,0,0,8
35883126,Kristina Bergstrand,,,,1711,Fewer than 30 watchers,,0,11,15,0,0,3
23769638,Frederick Donald MacKenzie,,,,2811,Fewer than 30 watchers,,1,8,25,0,0,3
18269976,Nerkin Nedzhirlu,,,,1227,Fewer than 30 watchers,,1,6,13,0,0,4
28636584,Mayne Preceptory,,,,1358,Fewer than 30 watchers,,0,9,25,0,0,5
45379476,Spirama inconspicua,,,,1093,Fewer than 30 watchers,,1,6,12,0,0,5
23621685,Eurhinosea,,,,1699,Fewer than 30 watchers,,1,10,21,0,0,5
5789653,Krasnobród Landscape Park,,,,1648,Fewer than 30 watchers,,4,18,23,0,0,
27619680,Cymbovula,,,,2704,Fewer than 30 watchers,,0,7,12,0,0,4
34853510,2011 Hangzhou Greentown F.C. season,,,,6348,Fewer than 30 watchers,,1,7,10,0,0,7
34969798,Francisco Andra,,,,1435,Fewer than 30 watchers,,0,5,21,0,0,8
38483220,23S rRNA (uridine2552-2'-O)-methyltransferase,,,,2557,Fewer than 30 watchers,,7,5,15,0,0,
8507191,Primrose Brook,,,,988,Fewer than 30 watchers,,0,14,31,0,0,3
4132715,Pingnan,,,,771,Fewer than 30 watchers,,2,29,13,0,0,
29583909,Matney Peak,,,,1079,Fewer than 30 watchers,,0,6,15,0,0,3
39258263,Sung Yi-chieh,,,,3028,Fewer than 30 watchers,,1,23,14,0,0,6
26173768,Boldraž,,,,4748,Fewer than 30 watchers,,1,16,15,1,1,5
43818242,Donald Watson (rugby union),,,,2279,Fewer than 30 watchers,,0,11,6,0,0,6
21666824,"Białe Błoto, Gmina Dziemiany",,,,1846,Fewer than 30 watchers,,1,5,7,0,0,5
36037846,When Liking Turns to Loving,,,,1495,Fewer than 30 watchers,,1,25,14,0,0,5
40505784,"Qareh Gowzlu, East Azerbaijan",,,,1830,Fewer than 30 watchers,,0,10,5,0,0,5
12903837,Palaquium mindanaense,,,,945,Fewer than 30 watchers,,0,11,25,0,0,5
44799383,Insurance agents and brokers in Iran,,,,43,Fewer than 30 watchers,,0,6,16,0,0,
16086737,"Davis Creek Township, Valley County, Nebraska",,,,3503,Fewer than 30 watchers,,2,9,17,0,0,5
59198222,"Sydenham by-election, 1974",,,,56,Fewer than 30 watchers,,0,5,1,0,0,
40959402,Nops guanabacoae,,,,2028,Fewer than 30 watchers,,0,15,17,0,0,3
43126077,Halomonas alimentaria,,,,2474,Fewer than 30 watchers,,0,19,18,0,0,4
44147205,Megachile natansiella,,,,687,Fewer than 30 watchers,,0,5,10,0,0,4
22618934,Lindsay Sparks,,,,4963,Fewer than 30 watchers,,1,15,21,0,0,6
28415532,Theodore Robinson (cricketer),,,,5608,Fewer than 30 watchers,,0,9,28,0,0,4
23924915,Pirapozinho River,,,,800,Fewer than 30 watchers,,0,5,9,0,0,2
34637755,George Cope,,,,347,Fewer than 30 watchers,,1,5,10,0,0,
36477403,Taastrup Water Tower,,,,2407,Fewer than 30 watchers,,0,12,25,0,0,3
17368384,Koumalo,,,,4761,Fewer than 30 watchers,,0,2,17,0,0,4
0,Sprockettes,,,,0,Fewer than 30 watchers,,0,0,,,,
48985076,William Dunstone,,,,1878,Fewer than 30 watchers,,1,9,6,0,0,5
5827186,Thyenula,,,,4198,Fewer than 30 watchers,,3,10,31,0,0,6
36001244,VPS26B,,,,1155,Fewer than 30 watchers,,1,8,11,0,0,
9980370,Plasmodium mackerrasae,,,,2192,Fewer than 30 watchers,,0,9,14,0,0,4
12131053,Archibald Currie (Canadian politician),,,,2091,Fewer than 30 watchers,,1,5,18,0,0,
31188111,Science and Technology Museum,,,,1029,Fewer than 30 watchers,,3,5,6,0,0,3
38106666,"Karacalar, Mengen",,,,2233,Fewer than 30 watchers,,0,5,15,0,0,7
38444235,Mordella punctulata,,,,1223,Fewer than 30 watchers,,0,3,13,0,0,4
25008892,Navarretia breweri,,,,1370,Fewer than 30 watchers,,1,11,10,0,0,5
0,New Store Europe,,,,0,Fewer than 30 watchers,,0,0,,,,
25943239,Barbatula zetensis,,,,1029,Fewer than 30 watchers,,4,8,22,0,0,4
19955521,"Helenów, Węgrów County",,,,1365,Fewer than 30 watchers,,1,8,10,0,0,7
24514987,Love in a Million Shades,,,,3649,Fewer than 30 watchers,,1,7,26,2,1,5
52650418,United States national amateur boxing light middleweight champions,,,,105,Fewer than 30 watchers,,0,3,1,0,0,
22834861,Alloscelus,,,,1177,Fewer than 30 watchers,,0,11,11,0,0,5
29766505,Acrocercops camptochrysa,,,,813,Fewer than 30 watchers,,0,1,16,0,0,4
10219649,Fornelos Castle,,,,1101,Fewer than 30 watchers,,0,10,15,0,0,4
16124929,Valther Jensen,,,,1065,Fewer than 30 watchers,,0,15,22,2,1,5
52234393,Tux (cattle),,,,44,Fewer than 30 watchers,,0,3,1,0,0,
47918764,"Stan Harrison (footballer, born 1940)",,,,1356,Fewer than 30 watchers,,1,2,13,0,0,7
21887247,"Drozdowo, Kołobrzeg County",,,,1879,Fewer than 30 watchers,,1,12,10,0,0,6
10303169,Toilers Organisation of Afghanistan,,,,1432,Fewer than 30 watchers,,0,46,17,0,0,2
52215029,Orgullo Antioqueño,,,,43,Fewer than 30 watchers,,0,2,2,0,0,
32751940,Mormogystia proleuca,,,,1476,Fewer than 30 watchers,,1,2,18,0,0,5
47983757,Charles Otzenberger-Detaille,,,,1459,Fewer than 30 watchers,,1,17,20,0,0,5
43173682,Edward P. Larkin,,,,3619,Fewer than 30 watchers,,0,19,18,0,0,2
19018807,Szarkówka,,,,1624,Fewer than 30 watchers,,1,3,7,0,0,5
49542052,Denny Despert,,,,1790,Fewer than 30 watchers,,0,3,8,0,0,
27073611,Solariella chodon,,,,1154,Fewer than 30 watchers,,0,9,17,1,1,8
56572568,Akita-Shirakami Station,,,,53,Fewer than 30 watchers,,0,0,1,0,0,
19115345,Iyaguchi Station,,,,3600,Fewer than 30 watchers,,0,4,26,0,0,6
40823804,Damias simillima,,,,906,Fewer than 30 watchers,,1,2,13,0,0,4
24933526,Likoma (moth),,,,1153,Fewer than 30 watchers,,0,2,18,0,0,4
29303586,Phyllonorycter purgantella,,,,1133,Fewer than 30 watchers,,1,8,16,0,0,4
37709114,Tachina defecta,,,,992,Fewer than 30 watchers,,0,4,10,0,0,4
30045857,Schlink,,,,345,Fewer than 30 watchers,,0,10,6,0,0,3
33265566,George Bockelberg,,,,1435,Fewer than 30 watchers,,2,9,20,0,0,7
40887576,Pseudatteria ardoris,,,,1388,Fewer than 30 watchers,,0,3,8,0,0,5
42221511,2000 Asian Athletics Championships – Men's 4 × 400 metres relay,,,,1957,Fewer than 30 watchers,,1,10,5,0,0,
22506023,Ripton MacPherson,,,,1182,Fewer than 30 watchers,,0,4,25,0,0,4
26734723,Jesús López de Lara,,,,1725,Fewer than 30 watchers,,1,7,20,0,0,6
48918690,Otto Mejer,,,,2852,Fewer than 30 watchers,,0,3,12,0,0,8
33325927,Trelassick,,,,448,Fewer than 30 watchers,,0,9,8,0,0,5
0,Lake Shore Tower 1,,,,0,Fewer than 30 watchers,,0,0,,,,
21261427,"Adamów, Gmina Mykanów",,,,1645,Fewer than 30 watchers,,1,4,8,0,0,5
2768539,Æthelwine of Abingdon,,,,1060,Fewer than 30 watchers,,4,4,27,0,0,4
42952473,Woree State School,,,,1224,Fewer than 30 watchers,,1,13,26,0,0,10
41084178,Pashkam,,,,1766,Fewer than 30 watchers,,1,2,5,0,0,5
45716443,"Jim Williamson (footballer, born January 1909)",,,,6132,Fewer than 30 watchers,,0,6,14,0,0,8
11969873,William Dunbar (disambiguation),,,,1069,Fewer than 30 watchers,,0,22,21,0,0,
29530235,Stanislav Hristov,,,,1491,Fewer than 30 watchers,,0,9,22,0,0,4
25397157,Vriesea schunkii,,,,1019,Fewer than 30 watchers,,0,4,11,0,0,5
21560278,Chojniczki-Wybudowanie,,,,1694,Fewer than 30 watchers,,0,5,5,0,0,5
37312959,Athletics at the 2004 Summer Paralympics – Men's 100 metres T52–54,,,,15444,Fewer than 30 watchers,,9,7,12,0,0,
31282989,Anthidium placitum,,,,1437,Fewer than 30 watchers,,5,5,12,0,0,4
21030305,"Pawłówko, Gmina Buk",,,,1427,Fewer than 30 watchers,,1,6,11,0,0,6
35474005,"Varabad, Tehran",,,,1820,Fewer than 30 watchers,,0,3,3,0,0,5
41522398,Negovan,,,,578,Fewer than 30 watchers,,1,11,6,0,0,
38639116,Sar Saleh Kutah,,,,2355,Fewer than 30 watchers,,1,7,7,0,0,5
43930940,Simsky,,,,680,Fewer than 30 watchers,,2,7,2,0,0,4
33219026,"Altıntaş, Çelikhan",,,,2537,Fewer than 30 watchers,,1,5,21,0,0,8
50368589,Oil Circuit Breaker,,,,147,Fewer than 30 watchers,,0,2,6,0,0,4
25393419,Gabrce,,,,4293,Fewer than 30 watchers,,0,3,15,0,0,4
25692748,Rieumory Aqueduct,,,,1461,Fewer than 30 watchers,,0,9,16,0,0,5
47344998,James S. Handford House,,,,2105,Fewer than 30 watchers,,0,10,12,0,0,5
48897522,Chirkin,,,,337,Fewer than 30 watchers,,1,19,3,0,0,4
0,Nikita Kukoyaka,,,,0,Fewer than 30 watchers,,0,0,,,,
0,Accessibility and built environments,,,,0,Fewer than 30 watchers,,0,0,,,,
19918072,"Stanisławów, Gmina Chlewiska",,,,1498,Fewer than 30 watchers,,1,7,12,0,0,7
32821422,Niccolò Galli,,,,185,Fewer than 30 watchers,,3,4,6,0,0,
26755851,Mitromorpha senegalensis,,,,1791,Fewer than 30 watchers,,1,10,26,0,0,8
24386107,Catocala grisatra,,,,1213,Fewer than 30 watchers,,2,5,17,0,0,5
49886112,"Stražišče, Prevalje",,,,5099,Fewer than 30 watchers,,0,10,5,0,0,4
21520582,Nowe Kolnie,,,,1747,Fewer than 30 watchers,,0,4,10,0,0,6
45436249,Akporvik Hill,,,,632,Fewer than 30 watchers,,0,5,6,0,0,4
15884252,Ilova River (Timiș),,,,28,Fewer than 30 watchers,,0,0,21,0,0,
34799742,Georg Lous,,,,4020,Fewer than 30 watchers,,1,5,11,0,0,
62480349,Scinax jureia,,,,76,Fewer than 30 watchers,,0,4,1,0,0,
37700191,Tachina casta,,,,1249,Fewer than 30 watchers,,0,9,13,0,0,4
47020265,Trambesh Peak,,,,2604,Fewer than 30 watchers,,0,6,14,0,0,5
23965353,Okumoto,,,,302,Fewer than 30 watchers,,0,8,13,0,0,4
45664664,Canucha sublignata,,,,2203,Fewer than 30 watchers,,3,10,13,0,0,5
26245948,Hyperstrotia pervertens,,,,2193,Fewer than 30 watchers,,4,4,25,0,0,4
28384134,Ostružnja Donja,,,,2556,Fewer than 30 watchers,,1,6,16,0,0,5
27073715,Calliostoma belauense,,,,1813,Fewer than 30 watchers,,1,2,22,0,0,10
45427920,Nomada bicellularis,,,,1247,Fewer than 30 watchers,,0,4,14,0,0,4
38680934,Booneville School District,,,,221,Fewer than 30 watchers,,1,2,5,0,0,
24325082,Kozaki Osuchowskie,,,,1641,Fewer than 30 watchers,,0,4,8,0,0,5
21857829,Kostrzewski,,,,502,Fewer than 30 watchers,,1,7,7,0,0,3
14524442,Trygve Moe (politician),,,,974,Fewer than 30 watchers,,0,5,18,0,0,4
25805556,Asota fulvia,,,,768,Fewer than 30 watchers,,1,2,15,0,0,5
42272140,Spilarctia adumbrata,,,,1112,Fewer than 30 watchers,,1,5,14,0,0,5
39548104,Bert Nelson,,,,540,Fewer than 30 watchers,,3,12,9,0,0,
29206249,Justice Burke,,,,1130,Fewer than 30 watchers,,1,5,19,0,0,
14732672,"Kobylniki, Środa Śląska County",,,,1704,Fewer than 30 watchers,,1,1,17,0,0,6
48987476,Lecithocera parenthesis,,,,813,Fewer than 30 watchers,,0,30,9,0,0,4
22459028,Neoborocera,,,,1478,Fewer than 30 watchers,,1,5,12,0,0,5
60946594,Sermoneta Cathedral,,,,82,Fewer than 30 watchers,,0,4,1,0,0,
54782943,Kaive parish,,,,43,Fewer than 30 watchers,,0,0,1,0,0,
10581139,Tuora-Kyuyol,,,,520,Fewer than 30 watchers,,0,5,7,0,0,4
0,Visceralmedia Records,,,,0,Fewer than 30 watchers,,0,0,,,,
39540513,"Taqiabad, Zarand",,,,1923,Fewer than 30 watchers,,1,0,5,0,0,5
35682264,Synersaga pseudocathra,,,,700,Fewer than 30 watchers,,1,5,11,1,1,5
48613625,Rao Rura Singh,,,,28,Fewer than 30 watchers,,0,1,8,0,0,
43606346,Adetus subcostatus,,,,743,Fewer than 30 watchers,,0,3,8,0,0,5
0,Christen Smed,,,,0,Fewer than 30 watchers,,0,0,,,,
26755085,Curtitoma novajasemljensis,,,,3360,Fewer than 30 watchers,,1,0,28,0,0,4
51060872,South African NG 0-4-0T 1899,,,,53,Fewer than 30 watchers,,0,4,1,0,0,
50608221,Ōsama (musician),,,,92,Fewer than 30 watchers,,0,0,2,0,0,3
42957732,Hybodera debilis,,,,951,Fewer than 30 watchers,,0,3,8,0,0,5
28990585,Leucoptera celastrella,,,,1620,Fewer than 30 watchers,,1,0,21,0,0,5
0,Jesus Christ Only TV,,,,0,Fewer than 30 watchers,,0,0,,,,
45657363,Auzata semipavonaria,,,,1863,Fewer than 30 watchers,,0,2,11,0,0,7
2550681,Bass Rock (disambiguation),,,,627,Fewer than 30 watchers,,0,8,12,0,0,
26629652,CUWS,,,,224,Fewer than 30 watchers,,0,12,7,0,0,
13237793,Valea Rorii River (Bazna),,,,36,Fewer than 30 watchers,,0,1,15,0,0,
42115299,Poliopastea obscura,,,,1141,Fewer than 30 watchers,,2,0,12,0,0,4
55494378,Paine Airport,,,,51,Fewer than 30 watchers,,0,6,1,0,0,
53153255,Yawat railway station,,,,52,Fewer than 30 watchers,,0,2,1,0,0,
50392857,Don Juan (1927 film),,,,50,Fewer than 30 watchers,,0,1,1,0,0,
20269044,Hugh of Burgundy (disambiguation),,,,470,Fewer than 30 watchers,,0,5,3,0,0,
49159281,Liadov Glacier,,,,122,Fewer than 30 watchers,,0,1,8,0,0,3
29084654,Diamond Ranch,,,,367,Fewer than 30 watchers,,1,1,3,0,0,
26722457,Sarria (disambiguation),,,,612,Fewer than 30 watchers,,2,6,12,0,0,
29259942,Dyshekov,,,,357,Fewer than 30 watchers,,1,4,8,0,0,4
49589128,Thomas Ludlam,,,,253,Fewer than 30 watchers,,2,1,6,0,0,
0,Trail Pictures,,,,0,Fewer than 30 watchers,,0,0,,,,
43543892,Lowerarchy,,,,227,Fewer than 30 watchers,,0,12,1,0,0,
56918701,2011 Japan Women's Football League,,,,52,Fewer than 30 watchers,,0,0,2,0,0,
33386220,William Call (disambiguation),,,,259,Fewer than 30 watchers,,3,1,4,0,0,
42050806,Paranerita hyalinata,,,,1340,Fewer than 30 watchers,,2,2,12,0,0,4
14987042,Fayette Township,,,,452,Fewer than 30 watchers,,1,0,6,0,0,
50796811,Kiabonyoru primary school,,,,109,Fewer than 30 watchers,,0,0,4,0,0,3
33925937,John Lauder (disambiguation),,,,568,Fewer than 30 watchers,,0,1,5,0,0,
34894413,Tim Flood,,,,174,Fewer than 30 watchers,,1,3,4,0,0,
8323417,Thomas Hazlehurst,,,,412,Fewer than 30 watchers,,1,1,8,0,0,
20925435,Thorpe on the Hill,,,,151,Fewer than 30 watchers,,2,1,5,0,0,
50498754,Michael Quinn (paralympian),,,,57,Fewer than 30 watchers,,0,1,1,0,0,
31980489,Villa Grande (disambiguation),,,,271,Fewer than 30 watchers,,0,7,1,0,0,
0,ZeroNine Manufacturing,,,,0,Fewer than 30 watchers,,0,0,,,,
40392375,Tushmanlu,,,,151,Fewer than 30 watchers,,3,1,5,0,0,
17800846,Methylmalonate semialdehyde dehydrogenase,,,,155,Fewer than 30 watchers,,0,2,3,0,0,
43609421,The Camelots,,,,281,Fewer than 30 watchers,,0,5,4,0,0,
35435895,Mahmudiyeh,,,,417,Fewer than 30 watchers,,1,1,12,0,0,
21855577,Nostru,,,,274,Fewer than 30 watchers,,0,1,1,0,0,
0,Princha Khen,,,,0,Fewer than 30 watchers,,0,0,,,,
16023914,Roman Catholic Diocese of Cartago,,,,177,Fewer than 30 watchers,,2,0,6,0,0,
52798973,Sieglseen,,,,39,Fewer than 30 watchers,,0,5,1,0,0,
0,Juliana Castro (volleyball),,,,0,Fewer than 30 watchers,,0,0,,,,
47163245,Laz River,,,,25,Fewer than 30 watchers,,0,0,6,0,0,
47147392,Hotaru River,,,,24,Fewer than 30 watchers,,0,0,3,0,0,
0,Dandamudi Sumathi,,,,0,Fewer than 30 watchers,,0,0,,,,
0,Brayford Radio,,,,0,Fewer than 30 watchers,,0,0,,,,
